Parameter,Value,Error_Lower,Error_Upper,Fit_Type,Bootstrap_Index
var,0.8017324862983841,0.010762357415019538,0.010810443287712714,cov,326
A,10045.25588792198,99.85008976926098,99.6961800179378,cov_diag,326
mu,0.2108629562054352,0.008955592661970501,0.008984517630398436,cov_diag,326
var,0.8053322265226096,0.012086038570619542,0.012131908041441335,cov_diag,326
A,10019.050753440788,95.56358949496307,96.08159768267991,cov,327
mu,0.18934515075808112,0.00907165311906406,0.008981824048067076,cov,327
var,0.801895874720425,0.010690322017141578,0.010742985373355997,cov,327
A,10010.2759649463,99.8295060520419,99.71558870967293,cov_diag,327
mu,0.18794831908095763,0.008990291906210519,0.00899644561459965,cov_diag,327
var,0.8008754976591987,0.011967819470605276,0.011980701603432604,cov_diag,327
A,9993.796533683715,95.95300135418879,95.6824892664389,cov,328
mu,0.19724869283856603,0.009059382425041082,0.00905312047237133,cov,328
var,0.8091954241873072,0.010632615670992067,0.010686875010495821,cov,328
A,9955.746628052173,99.82633800322141,99.71917009904381,cov_diag,328
mu,0.19827703020337295,0.009037351450652407,0.009060687174546951,cov_diag,328
var,0.8074450503656132,0.011851374449103969,0.011900004031490394,cov_diag,328
A,10045.416953051328,95.78508492938634,95.84696761803104,cov,329
mu,0.19320504541966313,0.009030042122152467,0.009021570105851815,cov,329
var,0.8260418863668203,0.010582183958248293,0.01062581629478583,cov,329
A,10043.172115462656,100.0023680223142,99.54394047062877,cov_diag,329
mu,0.1917978539461585,0.008996821649602544,0.008965519098990278,cov_diag,329
var,0.8243835427930911,0.011760078237116669,0.011815601670765785,cov_diag,329
A,9940.592392948809,95.80898295445306,95.821380844002,cov,330
mu,0.20951437372021434,0.009107007153744223,0.009105421272884459,cov,330
var,0.8191031775011217,0.010730976220769435,0.010766164621722828,cov,330
A,9918.871809494005,99.79302053095319,99.75181519212366,cov_diag,330
mu,0.21358461498935702,0.009094837215964819,0.0090873794267373,cov_diag,330
var,0.8184033796410104,0.011852518944358443,0.011895824741104455,cov_diag,330
A,9869.43859168398,95.83061627300056,95.79993326698964,cov,331
mu,0.193981462905924,0.009167838518484387,0.009159495234814177,cov,331
var,0.8089010285756141,0.01074371889528777,0.010787450312141853,cov,331
A,9839.38409487192,99.78467415477542,99.7604216945361,cov_diag,331
mu,0.19271218171062718,0.009160974052255157,0.009160624821006226,cov_diag,331
var,0.8092112466876247,0.012019854260114368,0.012058657469693361,cov_diag,331
A,10140.76387630266,95.88935850806746,95.74414063777026,cov,332
mu,0.20093383029513107,0.008904920435159823,0.008903178481332699,cov,332
var,0.7996469625913687,0.01052548481951049,0.010580064824682654,cov,332
A,10150.183335891095,99.69409004951248,99.8513760408956,cov_diag,332
mu,0.19983117086976926,0.008877521220759948,0.00885983209642786,cov_diag,332
var,0.7971485922827197,0.011801802362269114,0.011780991200959863,cov_diag,332
A,10020.150183364596,95.141577397428,96.51219757467086,cov,333
mu,0.18750781059052338,0.009117525668058376,0.00895328841212849,cov,333
var,0.80224726171615,0.010537425359029434,0.010573891782475853,cov,333
A,10025.502640545978,100.2090341420085,99.35412651362367,cov_diag,333
mu,0.1845847599688861,0.008952362173005605,0.009007489624218728,cov_diag,333
var,0.8013707285445341,0.011589528763180854,0.01188524094345011,cov_diag,333
A,10005.539932106245,95.83173973099117,95.79924736282277,cov,334
mu,0.19956862591006366,0.00903137229116163,0.009023847904959985,cov,334
var,0.8022165552571618,0.010605447190032681,0.010647503310447363,cov,334
A,9992.784748912976,99.79834324558905,99.7464758529522,cov_diag,334
mu,0.19941871460006946,0.009007878407016933,0.009017471835917038,cov_diag,334
var,0.8024763335160481,0.011799063179150308,0.011837182718807909,cov_diag,334
A,9987.909776940603,95.82617579856502,95.80470038474745,cov,335
mu,0.19794474872188123,0.009078764877362469,0.00907349084444542,cov,335
var,0.8312529822026428,0.010712309959326986,0.010754190085714353,cov,335
A,10007.955852609213,99.82162793065312,99.7223810806525,cov_diag,335
mu,0.1972051827061533,0.009016507212910996,0.00902010235066928,cov_diag,335
var,0.8320508766678144,0.0119243331926656,0.011963262601988227,cov_diag,335
A,9966.939155433567,95.82197785448979,95.81785427172844,cov,336
mu,0.1928586180886877,0.009075663675063107,0.009069898350871953,cov,336
var,0.8022266600180787,0.010760571985359742,0.010803746108976137,cov,336
A,9992.649900160415,99.79815339242738,99.74695453879266,cov_diag,336
mu,0.19136950927949517,0.009010462886809796,0.009004766821553217,cov_diag,336
var,0.7984940612672627,0.012054098464875875,0.012087145589685912,cov_diag,336
A,9996.686558078662,95.31172910523341,96.32360332848717,cov,337
mu,0.21404318510115358,0.00907526913721648,0.009026208804166611,cov,337
var,0.8138081739989994,0.01072330921846333,0.01070043532017753,cov,337
A,9995.61053072302,99.77295145504065,99.77206073590207,cov_diag,337
mu,0.21168448590059288,0.009016897293386299,0.009021426198510226,cov_diag,337
var,0.8149803951662142,0.01195815583969335,0.011991543053405605,cov_diag,337
A,9989.707278724356,95.83702568977378,95.79568665654126,cov,338
mu,0.1993609313552502,0.009038502828883436,0.009028721321406814,cov,338
var,0.7980688833287387,0.01072248771105532,0.010746504845448103,cov,338
A,9965.234132817966,99.24747027019633,100.3057489270726,cov_diag,338
mu,0.2023647393450775,0.00907292327780835,0.008999065835182398,cov_diag,338
var,0.7992579505793803,0.011936928356214615,0.012129383655371381,cov_diag,338
A,10018.695506976705,95.7967565100959,95.83552205146951,cov,339
mu,0.20018235272889068,0.009002180183270585,0.009020404692418736,cov,339
var,0.7928408822489996,0.01053702197173439,0.010513906642869981,cov,339
A,10019.803234448944,99.96383155283354,99.58760182640005,cov_diag,339
mu,0.20013642315197852,0.009008490282471646,0.008953240159995652,cov_diag,339
var,0.7941970918998948,0.011753841426022005,0.011628525794227212,cov_diag,339
A,10238.2650885788,95.55096310924864,96.0979933530198,cov,340
mu,0.1936017332608482,0.008743300498789536,0.008939758646798029,cov,340
var,0.809009416647993,0.01034005768441835,0.010356868040916645,cov,340
A,10233.326083634765,99.91939769894286,99.62759255885639,cov_diag,340
mu,0.19445527935333284,0.00877340033385872,0.008834914516777915,cov_diag,340
var,0.8088132301616573,0.011499438137360221,0.011524815465033377,cov_diag,340
A,9898.215179528841,95.79977354015924,95.84816809898847,cov,341
mu,0.20549700959122658,0.009159136509390405,0.00915876895333954,cov,341
var,0.8117721993925555,0.011023465390604394,0.011066694018249895,cov,341
A,9898.563527477001,99.97324580160475,99.57429524623988,cov_diag,341
mu,0.20630011286324187,0.009125339401917653,0.009090683710793544,cov_diag,341
var,0.8087141296723278,0.012317964221565525,0.01237746348426839,cov_diag,341
A,10021.968851750253,95.81879592742412,95.81264240277322,cov,342
mu,0.20550751950915627,0.00898001126519476,0.009023892963830393,cov,342
var,0.7909825484687137,0.010543332508644771,0.010505702859773609,cov,342
A,9994.707674464975,99.74497598722594,99.7996178618903,cov_diag,342
mu,0.205620577792417,0.008998577774351828,0.009005984163518223,cov_diag,342
var,0.7924630938513713,0.011688346478209145,0.011745511670088658,cov_diag,342
A,9855.176423529885,95.83927086210528,95.78697896466143,cov,343
mu,0.20258547952723477,0.009185732664016948,0.009178499776048482,cov,343
var,0.8157690787088698,0.010713780950308067,0.010757540341827602,cov,343
A,9839.211163811575,99.79631548370264,99.74863849393365,cov_diag,343
mu,0.2003322839870445,0.009163958776656688,0.00916673702495386,cov_diag,343
var,0.818858109422916,0.011901413218237698,0.011944862132965127,cov_diag,343
A,10066.142470784362,95.72175702803665,95.92133437832238,cov,344
mu,0.18711221992632876,0.009007505473556096,0.008988692076538194,cov,344
var,0.8082578317534475,0.01055616385118837,0.01060755521135552,cov,344
A,10015.822395141831,99.79011657950193,99.75502181150458,cov_diag,344
mu,0.18664454759321844,0.008993589032831643,0.008995134315147596,cov_diag,344
var,0.8100839439566437,0.011786782678543361,0.011823624541385011,cov_diag,344
A,10051.048025536167,95.79470642660141,95.84116548588513,cov,345
mu,0.2026119680031746,0.009018844591410327,0.008996532197954807,cov,345
var,0.8096863534857898,0.01062381382459261,0.010636260434025123,cov,345
A,10042.941821540746,99.77160660557593,99.77363541552512,cov_diag,345
mu,0.198508403535767,0.008972118512156957,0.008973644849982193,cov_diag,345
var,0.8107326233740945,0.011807575844160003,0.01183198333773185,cov_diag,345
A,9918.976867296467,95.70139132277993,95.93307682087556,cov,346
mu,0.1893641300952216,0.009115519839206438,0.009109003409038209,cov,346
var,0.8002387626514126,0.010661676781449211,0.010703409239324764,cov,346
A,9920.938440951204,100.26277641559922,99.28956921896318,cov_diag,346
mu,0.1959979896203821,0.009060621967303645,0.009095251640886433,cov_diag,346
var,0.8026483894601615,0.01182623557132057,0.011882927591168012,cov_diag,346
A,9893.581283603175,95.70692666794594,95.93110551573238,cov,347
mu,0.20272621742512204,0.009168769042652212,0.009143740280236472,cov,347
var,0.821260929450585,0.01085395921793316,0.010906227930012339,cov,347
A,9846.666493033517,99.86396944795602,99.68118998962564,cov_diag,347
mu,0.20209254772982516,0.00915941150177235,0.009158090264176527,cov_diag,347
var,0.8214664828297136,0.01221990030027918,0.012223090052661211,cov_diag,347
A,9974.157664694927,95.85874146209555,95.77546967736038,cov,348
mu,0.19725384043992164,0.009082647322458755,0.009075637796947474,cov,348
var,0.8185092926669371,0.010698049674073139,0.010753523898449241,cov,348
A,9951.98068141113,99.95238480336324,99.59447993898456,cov_diag,348
mu,0.19575839786345117,0.009060153936934982,0.009060160394009417,cov_diag,348
var,0.8146533635557421,0.011923636287219552,0.011891397439820657,cov_diag,348
A,10088.22261448029,96.25345276844821,95.3903582755288,cov,349
mu,0.20618087481823294,0.008927388646725376,0.009002056535258955,cov,349
var,0.7995972604486499,0.010634383277210403,0.010585392444923021,cov,349
A,10089.631371038204,99.61462817426985,99.93320440575648,cov_diag,349
mu,0.20660003766097235,0.008920551408565885,0.00893182150022762,cov_diag,349
var,0.7992640862171857,0.011726971767726689,0.011831794952054159,cov_diag,349
A,9992.029843760614,95.85109914391302,95.7824436584948,cov,350
mu,0.2004077941467795,0.009083968285241517,0.009076188813494679,cov,350
var,0.8350759482274237,0.01071282138230278,0.010757368191650074,cov,350
A,10027.487992420529,99.76166419454371,99.78022270760748,cov_diag,350
mu,0.198496001260582,0.009001362685094045,0.008995842541446506,cov_diag,350
var,0.8359849347669608,0.011851058065995785,0.011859842097423025,cov_diag,350
A,9998.729014839017,96.262556103029,95.37587847151502,cov,351
mu,0.20530552175030092,0.009074903333080354,0.009085065761492704,cov,351
var,0.8254844184314072,0.010665398726350302,0.010628436882488884,cov,351
A,10001.287704935487,99.86998576772274,99.67333491615908,cov_diag,351
mu,0.20297753232447327,0.009001407804934325,0.009044372760693436,cov_diag,351
var,0.8266065091231395,0.011778108539484584,0.011782518612457304,cov_diag,351
A,10071.315684223793,95.82210891781702,95.81471292262357,cov,352
mu,0.18978932169268423,0.008985634146206366,0.008977249173810882,cov,352
var,0.804088889493791,0.010541623827537901,0.010588300829861553,cov,352
A,10049.079585871426,99.7970959556657,99.748061490608,cov_diag,352
mu,0.1930820763022322,0.008961938636100316,0.008966507550472885,cov_diag,352
var,0.8070567302146638,0.011719474098814665,0.011767971380064754,cov_diag,352
A,9953.169668224433,96.3171000181839,95.3285681538231,cov,353
mu,0.18856920732288404,0.009060217593096916,0.009143063832071918,cov,353
var,0.8160882141781263,0.01075979875343391,0.010844730989626841,cov,353
A,9917.582891238026,99.79652278071798,99.748603394724,cov_diag,353
mu,0.19050174623979282,0.009097305813879015,0.009085277609724942,cov_diag,353
var,0.8170287336780172,0.012111259317845312,0.012139275333893244,cov_diag,353
A,9994.005847755185,95.97028520217985,95.68267661140368,cov,354
mu,0.18951724406352743,0.009109973360264364,0.009058453756284118,cov,354
var,0.8270799579204646,0.010732639400711709,0.010831138931014582,cov,354
A,9955.484938993432,100.09144888442727,99.456598815302,cov_diag,354
mu,0.19221022007802407,0.009084085769881357,0.009035443458277049,cov_diag,354
var,0.8265405479081553,0.011936494664068546,0.012012101407799472,cov_diag,354
A,9998.663040384497,95.81396333960414,95.82284239449856,cov,355
mu,0.19029650652798366,0.009062239923268493,0.009011152839407531,cov,355
var,0.7998114203459668,0.010713992977448537,0.010708274716988854,cov,355
A,10018.705059775915,99.83955981055806,99.70542769511886,cov_diag,355
mu,0.19395085843137344,0.008976187696822053,0.008995562728164836,cov_diag,355
var,0.7984461045042132,0.01184703085509988,0.011909084675944537,cov_diag,355
A,10120.468476281208,95.82467827637471,95.81053745953443,cov,356
mu,0.20745977059287446,0.008946602774121166,0.008942024987318716,cov,356
var,0.8090670160445418,0.010581716957583961,0.010614841665627291,cov,356
A,10101.6644519971,99.78537813624162,99.76025054863551,cov_diag,356
mu,0.20824189607803997,0.008915203953880659,0.008930494722696369,cov_diag,356
var,0.8086300066458251,0.011782405137780417,0.011811313625032219,cov_diag,356
A,9965.0548522838,95.88365264124954,95.74785693000524,cov,357
mu,0.19907357376033566,0.009081127305540263,0.009076046023857092,cov,357
var,0.8034575538782277,0.01055078735142098,0.010583539832185365,cov,357
A,9950.192228528143,99.84706649310844,99.69886217169908,cov_diag,357
mu,0.1979628834062807,0.009029900507899905,0.009073463020281444,cov_diag,357
var,0.803627664976158,0.011663069291213435,0.011716828747760642,cov_diag,357
A,9907.312376112604,95.74000627538999,95.88879574664297,cov,358
mu,0.21816835094467535,0.009140192547811676,0.00915013956209767,cov,358
var,0.8179046186383339,0.010789760899589067,0.010829763232568212,cov,358
A,9932.015139635367,99.81842899298663,99.72697055817798,cov_diag,358
mu,0.21490588011219083,0.009101271111945378,0.009064291965016364,cov_diag,358
var,0.816430841525595,0.011909532710928565,0.01197642330581513,cov_diag,358
A,9947.845466487528,95.8732238608932,95.76493661331106,cov,359
mu,0.2035646885599901,0.00910391684818687,0.009114712055612961,cov,359
var,0.8111666650703513,0.01051695066878253,0.010742885528059996,cov,359
A,9967.896872023568,99.92736348466717,99.6293894516999,cov_diag,359
mu,0.20483711558878148,0.00910012335374717,0.008990994237417256,cov_diag,359
var,0.8130955723692469,0.011642179591638907,0.011879062070228924,cov_diag,359
A,9965.786859676475,95.8055354565904,95.83233478605464,cov,360
mu,0.20829081826905232,0.009099284671810608,0.009102846337301915,cov,360
var,0.8131373039796304,0.010786184247010245,0.010807227989385514,cov,360
A,9904.277208966303,99.76581696741738,99.77900977771331,cov_diag,360
mu,0.20601578970320383,0.009096413483253562,0.009119778117870847,cov_diag,360
var,0.8161026791168828,0.012043356608436456,0.012053919705654914,cov_diag,360
A,10156.393170236475,95.9341519738985,95.73107998334321,cov,361
mu,0.18393392902027886,0.008845325010518205,0.008994998548648324,cov,361
var,0.8119168080531092,0.010694704565629737,0.010839764020544082,cov,361
A,10115.758217166656,100.35640047877376,99.19769356851485,cov_diag,361
mu,0.19048228996724675,0.008976292117761521,0.008844029598469425,cov_diag,361
var,0.811570634100185,0.012010269676287908,0.012053428192777922,cov_diag,361
A,10010.818795880086,95.80441700925495,95.82288990260894,cov,362
